case_id,fit_max,smooth_points,confirm_points,slope_GPa,proof_status,proof_GPa,proof_strain,averaged_peak_GPa
zr28,0.02,21,5,125.59144700580251,found,4.196665734040464,0.03575888043820069,4.8634942202876195
zr28,0.02,31,1,125.59144700580251,found,4.1900895088464685,0.0357065183916539,4.857159811879948
zr28,0.02,31,3,125.59144700580251,found,4.215205183647028,0.03590649757335248,4.857159811879948
zr28,0.02,31,5,125.59144700580251,found,4.215205183647028,0.03590649757335248,4.857159811879948
zr28,0.025,1,1,124.46830631376969,found,3.7724124977308215,0.032587017448716254,4.96721503734773
zr28,0.025,1,3,124.46830631376969,found,4.2186203599913,0.03617192894526737,4.96721503734773
zr28,0.025,1,5,124.46830631376969,found,4.476840666370397,0.0382465157539619,4.96721503734773
zr28,0.025,11,1,124.46830631376969,found,4.214770178708708,0.036140995919852155,4.872681888364837
zr28,0.025,11,3,124.46830631376969,found,4.214770178708708,0.036140995919852155,4.872681888364837
zr28,0.025,11,5,124.46830631376969,found,4.214770178708708,0.036140995919852155,4.872681888364837
zr28,0.025,21,1,124.46830631376969,found,4.266248661845934,0.03655458299805546,4.8634942202876195
zr28,0.025,21,3,124.46830631376969,found,4.266248661845934,0.03655458299805546,4.8634942202876195
zr28,0.025,21,5,124.46830631376969,found,4.266248661845934,0.03655458299805546,4.8634942202876195
zr28,0.025,31,1,124.46830631376969,found,4.302822639439953,0.03684842468898215,4.857159811879948
zr28,0.025,31,3,124.46830631376969,found,4.302822639439953,0.03684842468898215,4.857159811879948
zr28,0.025,31,5,124.46830631376969,found,4.302822639439953,0.03684842468898215,4.857159811879948
zr28,0.032,1,1,122.45511497743695,found,3.9396629617169716,0.03429700110621135,4.96721503734773
zr28,0.032,1,3,122.45511497743695,found,4.430798877711604,0.038307743459318665,4.96721503734773
zr28,0.032,1,5,122.45511497743695,found,4.430798877711604,0.038307743459318665,4.96721503734773
zr28,0.032,11,1,122.45511497743695,found,4.419304752159385,0.038213879470424955,4.872681888364837
zr28,0.032,11,3,122.45511497743695,found,4.419304752159385,0.038213879470424955,4.872681888364837
zr28,0.032,11,5,122.45511497743695,found,4.419304752159385,0.038213879470424955,4.872681888364837
zr28,0.032,21,1,122.45511497743695,found,4.409970840536297,0.038137656344712265,4.8634942202876195
zr28,0.032,21,3,122.45511497743695,found,4.409970840536297,0.038137656344712265,4.8634942202876195
zr28,0.032,21,5,122.45511497743695,found,4.409970840536297,0.038137656344712265,4.8634942202876195
zr28,0.032,31,1,122.45511497743695,found,4.397397997052428,0.03803498326742852,4.857159811879948
zr28,0.032,31,3,122.45511497743695,found,4.397397997052428,0.03803498326742852,4.857159811879948
zr28,0.032,31,5,122.45511497743695,found,4.397397997052428,0.03803498326742852,4.857159811879948
hf16,0.01,1,1,136.8948550529287,found,4.555687941987885,0.03535090841473979,5.64690051427443
hf16,0.01,1,3,136.8948550529287,found,4.584266587194941,0.03555967188650071,5.64690051427443
hf16,0.01,1,5,136.8948550529287,found,4.884478426591171,0.037752682275971935,5.64690051427443
hf16,0.01,11,1,136.8948550529287,found,4.622674216996706,0.03584023487615372,5.5490695573797915
hf16,0.01,11,3,136.8948550529287,found,4.622674216996706,0.03584023487615372,5.5490695573797915
hf16,0.01,11,5,136.8948550529287,found,4.622674216996706,0.03584023487615372,5.5490695573797915
hf16,0.01,21,1,136.8948550529287,found,4.655792856223363,0.036082162443218616,5.531268717999593
hf16,0.01,21,3,136.8948550529287,found,4.655792856223363,0.036082162443218616,5.531268717999593
hf16,0.01,21,5,136.8948550529287,found,4.655792856223363,0.036082162443218616,5.531268717999593
hf16,0.01,31,1,136.8948550529287,found,4.650040229702405,0.036040140217337785,5.524788027609976
hf16,0.01,31,3,136.8948550529287,found,4.650040229702405,0.036040140217337785,5.524788027609976
hf16,0.01,31,5,136.8948550529287,found,4.650040229702405,0.036040140217337785,5.524788027609976
hf16,0.015,1,1,138.09654287789988,found,4.250096325603188,0.032884187213927565,5.64690051427443
hf16,0.015,1,3,138.09654287789988,found,4.616307586023101,0.03553603680254257,5.64690051427443
hf16,0.015,1,5,138.09654287789988,found,4.616307586023101,0.03553603680254257,5.64690051427443
